0.415242, 0.36003, 0.313433, 0.353127, -0.298225, 0.44623, 0.419298, 0.627774, 0.486185, 0.515047, 0.333103, 0.269329, 0.323958, bart
0.304075, 0.308547, 0.249346, 0.240338, 0.06784, 0.888817, 1.85364, 0.537518, 0.362315, 0.285762, 0.269547, 0.205137, 0.180018, bart
0.434727, 0.354558, 0.327096, 0.330956, -0.238513, 0.196143, 0.52053, 0.623428, 0.525187, 0.480362, 0.328228, 0.296912, 0.295456, bart
0.174403, 0.315313, 0.245092, 0.19583, 1.00842, 1.44556, 3.2818, 0.391252, 0.295616, 0.206151, 0.273393, 0.19884, 0.109839, bart
0.507812, 0.355643, 0.319437, 0.339842, -0.341847, -0.00745167, 0.225243, 0.65883, 0.589549, 0.559663, 0.333927, 0.296903, 0.311964, bart
0.320098, 0.333549, 0.280963, 0.202296, 0.175495, 0.284597, 2.03064, 0.513303, 0.423666, 0.250404, 0.29944, 0.250673, 0.146206, bart
0.500919, 0.350206, 0.281035, 0.319306, -0.46499, -0.46114, 0.427317, 0.640275, 0.578263, 0.498924, 0.314472, 0.241431, 0.288663, bart
0.49977, 0.336937, 0.309162, 0.364197, -0.319447, -0.17314, 0.514064, 0.64078, 0.590571, 0.512636, 0.306751, 0.267834, 0.339739, bart
0.335141, 0.285112, 0.269527, 0.246445, 0.34949, 0.508686, 1.80359, 0.497652, 0.426717, 0.294964, 0.241975, 0.227561, 0.183725, bart
0.374847, 0.268257, 0.244045, 0.257133, 0.250888, 0.59175, 0.651376, 0.491846, 0.437529, 0.421455, 0.228678, 0.203718, 0.217201, bart
0.431051, 0.250557, 0.225782, 0.274227, -0.056611, 0.449129, 1.06499, 0.566169, 0.478745, 0.386879, 0.212884, 0.187948, 0.230302, bart
0.438756, 0.372965, 0.328015, 0.298929, -0.298636, 0.075868, 0.9648, 0.647853, 0.533536, 0.41571, 0.348101, 0.298707, 0.24936, bart
0.469332, 0.332772, 0.306861, 0.353114, -0.369274, -0.0425573, 0.605605, 0.621543, 0.558495, 0.485375, 0.295626, 0.2629, 0.321443, bart
0.489124, 0.340092, 0.319415, 0.348627, -0.421068, -0.14385, 0.231033, 0.635624, 0.576634, 0.535214, 0.301863, 0.279869, 0.309582, bart
0.406955, 0.262671, 0.246751, 0.264139, -0.0223424, 0.209579, 0.966762, 0.538576, 0.467347, 0.391855, 0.223363, 0.205418, 0.220554, bart
0.416713, 0.246346, 0.237477, 0.279674, 0.268475, 0.391869, 0.0513566, 0.493488, 0.472466, 0.511594, 0.205804, 0.197259, 0.240974, bart
0.426731, 0.250507, 0.225943, 0.24755, -0.0891501, 0.252429, 1.25877, 0.550123, 0.479659, 0.372095, 0.21258, 0.186807, 0.19405, bart
0.380362, 0.235643, 0.246031, 0.230509, 0.0523987, 0.940084, 1.2279, 0.555643, 0.411341, 0.391079, 0.201276, 0.205291, 0.174324, bart
0.421523, 0.2686, 0.28276, 0.286646, 0.0244746, 0.314709, 0.485142, 0.562423, 0.484948, 0.46784, 0.230011, 0.243177, 0.246527, bart
0.444623, 0.246098, 0.222296, 0.257249, 0.0712233, 0.103296, 1.08981, 0.535263, 0.508311, 0.394109, 0.21134, 0.181226, 0.211383, bart
0.3214, 0.321901, 0.222624, 0.264959, 0.358254, 0.525316, 0.984382, 0.479491, 0.389352, 0.356061, 0.285887, 0.184478, 0.223893, bart
0.327834, 0.269117, 0.290173, 0.297194, 0.411336, 0.612307, 0.832656, 0.494602, 0.415109, 0.391284, 0.226401, 0.252689, 0.259111, bart
0.214507, 0.286423, 0.238547, 0.22181, 0.925211, 1.03155, 1.90145, 0.381317, 0.318551, 0.256419, 0.240359, 0.199353, 0.170466, bart
