0.527359, 0.312409, 0.297822, 0.368811, -0.363656, -0.04609, 0.0518874, 0.674331, 0.588528, 0.575108, 0.284074, 0.264202, 0.351455, marge
0.5144, 0.354897, 0.325873, 0.383014, -0.521829, 0.092169, 0.450525, 0.708126, 0.583678, 0.559453, 0.319698, 0.29611, 0.350628, marge
0.5481, 0.329422, 0.319691, 0.349968, -0.602778, -0.223482, 0.565785, 0.714824, 0.621646, 0.528054, 0.29386, 0.289129, 0.315175, marge
0.530116, 0.368758, 0.296752, 0.315255, -0.45169, 0.0454069, -0.0705961, 0.695376, 0.589273, 0.573453, 0.339198, 0.260509, 0.2581, marge
0.61371, 0.280386, 0.28104, 0.330447, -1.11589, -0.542238, 0.194607, 0.752228, 0.664755, 0.556853, 0.224916, 0.2385, 0.300023, marge
0.540579, 0.334038, 0.29485, 0.336273, -0.597329, -0.13456, 0.125059, 0.676194, 0.609413, 0.562871, 0.289753, 0.250268, 0.302505, marge
0.546829, 0.328375, 0.322377, 0.354469, -0.782174, -0.0929301, 0.345805, 0.74012, 0.604244, 0.551717, 0.283316, 0.289459, 0.32307, marge
0.548928, 0.366449, 0.320591, 0.347675, -0.468986, -0.163163, 0.425072, 0.720895, 0.627581, 0.534247, 0.33914, 0.289047, 0.316185, marge
0.539798, 0.362058, 0.33558, 0.354509, -0.540604, -0.261021, 0.30303, 0.710514, 0.62778, 0.532035, 0.328089, 0.307686, 0.326559, marge
0.473039, 0.382472, 0.325589, 0.320474, 0.139648, 0.158461, 0.407812, 0.603709, 0.587266, 0.515115, 0.355734, 0.291798, 0.272091, marge
0.513051, 0.378985, 0.340588, 0.361218, -0.461211, -0.155334, 0.668354, 0.693702, 0.613655, 0.498997, 0.346744, 0.310857, 0.324779, marge
0.564599, 0.334847, 0.309757, 0.360587, -0.692725, -0.298396, 0.410681, 0.718402, 0.639845, 0.538078, 0.292238, 0.2737, 0.329152, marge
0.577711, 0.334351, 0.297465, 0.350285, -0.742188, -0.734536, 0.62075, 0.709288, 0.666098, 0.498369, 0.281337, 0.253002, 0.317121, marge
0.572243, 0.335186, 0.315671, 0.350562, -0.768839, -0.29177, 0.492489, 0.729237, 0.652273, 0.516108, 0.288116, 0.279309, 0.312834, marge
0.5483, 0.376911, 0.33265, 0.359962, -0.595528, -0.234789, 0.0205245, 0.721457, 0.625212, 0.589481, 0.342376, 0.297442, 0.334178, marge
0.529703, 0.356536, 0.312978, 0.337165, -0.335256, 0.0380615, 0.0532435, 0.676278, 0.604959, 0.578474, 0.329912, 0.282281, 0.302409, marge
0.634007, 0.291458, 0.285129, 0.361456, -1.11885, -0.748479, 0.196029, 0.75894, 0.698859, 0.566862, 0.234102, 0.232223, 0.331842, marge
0.522212, 0.331921, 0.30216, 0.344694, -0.272208, 0.0561768, 0.211963, 0.656711, 0.597854, 0.554512, 0.305908, 0.266067, 0.310849, marge
0.577206, 0.316689, 0.305558, 0.357134, -0.735561, -0.633312, -0.0473133, 0.683369, 0.659488, 0.584494, 0.265775, 0.250158, 0.319216, marge
0.551808, 0.332073, 0.317412, 0.352852, -0.580999, -0.509859, -0.0891198, 0.67083, 0.636529, 0.585869, 0.288466, 0.271215, 0.321075, marge
0.519638, 0.262211, 0.257386, 0.299669, -0.616174, -0.0704999, 0.199961, 0.644802, 0.565565, 0.514452, 0.211208, 0.206522, 0.260971, marge
0.499311, 0.353002, 0.341336, 0.342252, -0.433978, -0.0800582, 0.510008, 0.670149, 0.593883, 0.510817, 0.322181, 0.312693, 0.302345, marge
0.53652, 0.316119, 0.315638, 0.337632, -0.632635, -0.182383, -0.350365, 0.665426, 0.600742, 0.63228, 0.269627, 0.276694, 0.297972, marge
0.473407, 0.340352, 0.307563, 0.32409, -0.380836, -0.141191, 0.439224, 0.63938, 0.555186, 0.476283, 0.306427, 0.266074, 0.286079, marge
